interest_expense,date,total_assets,state,bank_id,gross_loans,interest_income,net_loans,charge_offs,total_deposits,id,net_interest_margin,charge_off_rate
1084.0,2010-03-31,337146,PENNSYLVANIA,10677,276111,4091.0,271487,90.91052168060249,298631,10677_20100331,0.0089,0.0003
1086.0,2010-03-31,265158,PENNSYLVANIA,10678,202302,3326.0,199889,88.59189199969862,225629,10678_20100331,0.0084,0.0004
1032.0,2010-03-31,239881,MISSOURI,1067,170305,2885.0,167246,86.78140939492842,192721,1067_20100331,0.0077,0.0005
1092.0,2010-03-31,293469,PENNSYLVANIA,10685,194767,3567.0,192324,83.92234551793655,229169,10685_20100331,0.0084,0.0004
438.0,2010-03-31,201110,PENNSYLVANIA,10688,64701,1907.0,63937,40.084385540355846,159506,10688_20100331,0.0073,0.0006
1179.0,2010-03-31,498104,MISSOURI,1068,464346,6780.0,457943,102.24224157177942,447900,1068_20100331,0.0112,0.0002
757.0,2010-03-31,220951,TENNESSEE,10693,184484,3171.0,182119,92.95390049202751,195924,10693_20100331,0.0109,0.0005
47.0,2010-03-31,32390,TEXAS,10704,18432,322.0,18288,62.416382252559735,29300,10704_20100331,0.0085,0.0034
340.0,2010-03-31,121900,TEXAS,10709,51938,1375.0,51370,48.75386747148036,105366,10709_20100331,0.0085,0.0009
63.0,2010-03-31,33567,TEXAS,10712,8624,345.0,8552,29.266623318846037,29221,10712_20100331,0.0084,0.0034
75.0,2010-03-31,22483,TEXAS,10716,18298,346.0,18183,93.1363007734467,19523,10716_20100331,0.0121,0.0051
647.0,2010-03-31,185755,TEXAS,10719,35718,1617.0,34979,22.675059314672442,154262,10719_20100331,0.0052,0.0006
4523.0,2010-03-31,844649,MISSOURI,1071,612990,9222.0,598941,105.37370886897715,568397,1071_20100331,0.0056,0.0002
421.0,2010-03-31,100268,VIRGINIA,10730,74824,1282.0,73338,79.02972046811354,92798,10730_20100331,0.0086,0.0011
260.0,2010-03-31,104928,WISCONSIN,10734,71840,1267.0,71037,77.43211868194155,91741,10734_20100331,0.0096,0.0011
1265.0,2010-03-31,528047,MISSOURI,1073,253946,6645.0,244789,64.10505530880751,381856,1073_20100331,0.0102,0.0003
228.0,2010-03-31,58970,WISCONSIN,10741,38920,758.0,38286,71.3492359299292,53660,10741_20100331,0.009,0.0018
804.0,2010-03-31,439444,CALIFORNIA,10781,274206,4953.0,269060,73.6906395414123,365121,10781_20100331,0.0094,0.0003
176.0,2010-03-31,76143,ILLINOIS,10788,36735,937.0,36233,68.87486456175034,52607,10788_20100331,0.01,0.0019
550.0,2010-03-31,119087,ILLINOIS,10791,66403,1487.0,65112,69.4298418656231,93781,10791_20100331,0.0079,0.001
440.0,2010-03-31,90250,ILLINOIS,10799,58919,1269.0,58396,72.57497234753862,80463,10799_20100331,0.0092,0.0012
117.0,2010-03-31,41192,ARKANSAS,107,10758,384.0,10543,28.723607137992097,36705,107_20100331,0.0065,0.0027
152.0,2010-03-31,57124,ILLINOIS,10802,27208,594.0,26960,52.70566155771035,51152,10802_20100331,0.0077,0.0019
58.0,2010-03-31,23316,ILLINOIS,10803,8860,202.0,8652,42.59341308521636,20313,10803_20100331,0.0062,0.0048
273.0,2010-03-31,92391,ILLINOIS,10804,42255,1201.0,41507,59.19001782531195,70125,10804_20100331,0.01,0.0014
218.0,2010-03-31,56045,ILLINOIS,10805,28111,649.0,27809,55.27858946071124,50307,10805_20100331,0.0077,0.002
96.0,2010-03-31,33184,ILLINOIS,10809,12642,352.0,12407,42.43450304398386,29238,10809_20100331,0.0077,0.0034
1634.0,2010-03-31,516900,MISSOURI,1080,346052,6425.0,338452,76.13824256562653,444523,1080_20100331,0.0093,0.0002
48.0,2010-03-31,21207,ILLINOIS,10810,2554,200.0,2488,14.248897543096042,17461,10810_20100331,0.0072,0.0056
55.0,2010-03-31,14271,ILLINOIS,10816,10324,217.0,10164,79.01119402985076,12864,10816_20100331,0.0114,0.0077
16426.0,2010-03-31,5884617,MISSOURI,1081,3078392,48216.0,3045882,62.466650519594594,4876013,1081_20100331,0.0054,0.0
144.0,2010-03-31,37772,ILLINOIS,10820,24884,471.0,24725,76.0652207352715,32505,10820_20100331,0.0087,0.0031
230.0,2010-03-31,67102,ILLINOIS,10821,35773,847.0,35212,61.81556448922984,56963,10821_20100331,0.0092,0.0017
534.0,2010-03-31,137982,ILLINOIS,10825,69991,1577.0,69225,62.11416983705406,111448,10825_20100331,0.0076,0.0009
592.0,2010-03-31,186983,ILLINOIS,10828,118048,2085.0,115463,74.42263688807245,155145,10828_20100331,0.008,0.0006
547.0,2010-03-31,161711,ILLINOIS,10829,97820,2056.0,96677,67.15172816181374,143968,10829_20100331,0.0093,0.0007
406.0,2010-03-31,180197,ILLINOIS,10831,98829,1989.0,97217,62.48883175317371,155575,10831_20100331,0.0088,0.0006
58.0,2010-03-31,19122,ILLINOIS,10840,12280,227.0,12150,70.42661720380245,17252,10840_20100331,0.0088,0.0057
135.0,2010-03-31,46767,ILLINOIS,10843,36590,557.0,36165,89.10269045037941,40588,10843_20100331,0.009,0.0024
291.0,2010-03-31,133492,ILLINOIS,10844,59401,1574.0,58543,53.2494701703641,109941,10844_20100331,0.0096,0.0009
254.0,2010-03-31,77184,ILLINOIS,10845,44770,835.0,44099,65.50750902419821,67319,10845_20100331,0.0075,0.0015
501.0,2010-03-31,172508,ILLINOIS,10849,107522,2128.0,106642,76.17721012629292,139992,10849_20100331,0.0094,0.0007
413.0,2010-03-31,125378,ILLINOIS,10853,68727,1366.0,67964,64.49972003682227,105371,10853_20100331,0.0076,0.0009
115.0,2010-03-31,60104,ILLINOIS,10855,41389,734.0,41006,80.73159687358495,50793,10855_20100331,0.0103,0.002
165.0,2010-03-31,49182,ILLINOIS,10856,31239,530.0,30820,71.5114390458954,43098,10856_20100331,0.0074,0.0023
243.0,2010-03-31,50847,ILLINOIS,10857,19047,522.0,18879,44.595360702981054,42334,10857_20100331,0.0055,0.0023
152.0,2010-03-31,64261,ILLINOIS,10858,33807,571.0,33353,62.23851909906883,53589,10858_20100331,0.0065,0.0018
240.0,2010-03-31,81733,ILLINOIS,10860,48518,1012.0,47405,68.6044660559487,69099,10860_20100331,0.0094,0.0014
609.0,2010-03-31,152073,ILLINOIS,10868,98741,1908.0,97716,70.85952966258404,137901,10868_20100331,0.0085,0.0007
1425.0,2010-03-31,350406,MISSOURI,1086,265025,4116.0,259328,94.65216439156143,273980,1086_20100331,0.0077,0.0004
176.0,2010-03-31,52516,ILLINOIS,10871,40816,788.0,40080,88.04920913884007,45520,10871_20100331,0.0117,0.0022
50.0,2010-03-31,16072,ILLINOIS,10872,9540,174.0,9421,65.01276654475191,14491,10872_20100331,0.0077,0.0068
19.0,2010-03-31,12499,ILLINOIS,10874,5163,94.0,5040,47.39069111424541,10635,10874_20100331,0.006,0.0092
157.0,2010-03-31,43843,ILLINOIS,10878,23084,536.0,22773,61.797508887140104,36851,10878_20100331,0.0086,0.0027
484.0,2010-03-31,135956,ILLINOIS,10879,76708,1654.0,75588,67.9509884123374,111239,10879_20100331,0.0086,0.0009
152.0,2010-03-31,48302,ILLINOIS,10883,26518,490.0,26324,65.56903380078212,40147,10883_20100331,0.007,0.0025
47.0,2010-03-31,14496,ILLINOIS,10885,9758,201.0,9609,74.28107606679035,12936,10885_20100331,0.0106,0.0076
585.0,2010-03-31,168643,ILLINOIS,10886,100521,2790.0,99254,68.73307710951838,144405,10886_20100331,0.0131,0.0007
1737.0,2010-03-31,384763,ILLINOIS,10887,320492,4802.0,318046,97.13819727808048,327416,10887_20100331,0.008,0.0003
570.0,2010-03-31,130165,ILLINOIS,10888,84963,1351.0,81325,65.2290737591838,124676,10888_20100331,0.006,0.0008
77.0,2010-03-31,17003,IOWA,10896,11782,219.0,11694,76.9392723205474,15199,10896_20100331,0.0084,0.0065
123.0,2010-03-31,39330,IOWA,10898,31171,537.0,30656,84.98087265066253,36074,10898_20100331,0.0105,0.0027
609.0,2010-03-31,132995,IOWA,10903,76872,1602.0,73643,81.33753037331566,90540,10903_20100331,0.0075,0.0011
1459.0,2010-03-31,469960,IOWA,10904,132516,3804.0,128568,31.3293175039476,410376,10904_20100331,0.005,0.0002
133.0,2010-03-31,67792,KANSAS,10906,34257,648.0,33448,55.34632822583314,60434,10906_20100331,0.0076,0.0016
526.0,2010-03-31,143819,KANSAS,10907,98855,1748.0,96930,86.44353479412473,112131,10907_20100331,0.0085,0.0009
154.0,2010-03-31,51965,KANSAS,10908,31050,857.0,30461,72.28009396578317,42143,10908_20100331,0.0135,0.0023
591.0,2010-03-31,179691,MICHIGAN,1090,103121,2197.0,100706,70.9972152701893,141845,1090_20100331,0.0089,0.0007
104.0,2010-03-31,134243,KANSAS,10916,96193,1244.0,94159,86.64433667976407,108673,10916_20100331,0.0085,0.0009
555.0,2010-03-31,174912,KANSAS,10918,110821,2291.0,108411,90.60752701652332,119649,10918_20100331,0.0099,0.0008
205.0,2010-03-31,59589,KANSAS,10919,29506,742.0,29082,56.673487284419764,51315,10919_20100331,0.009,0.0019
149.0,2010-03-31,49118,MICHIGAN,1091,22170,642.0,21547,57.644666791513956,37379,1091_20100331,0.01,0.0026
184.0,2010-03-31,147868,KANSAS,10920,48656,1515.0,47996,39.58857444509514,121237,10920_20100331,0.009,0.0008
513.0,2010-03-31,100637,KANSAS,10925,76425,1317.0,72750,88.61900527450575,82093,10925_20100331,0.008,0.0012
466.0,2010-03-31,135446,MICHIGAN,10928,76363,1493.0,75288,64.51248039896147,116703,10928_20100331,0.0076,0.0008
264.0,2010-03-31,77076,MICHIGAN,1092,45716,1009.0,45239,70.12385100677383,64513,1092_20100331,0.0097,0.0015
1084.0,2010-03-31,269570,MICHIGAN,10936,211106,3560.0,207465,90.8205433516902,228434,10936_20100331,0.0092,0.0004
826.0,2010-03-31,158745,MINNESOTA,10956,126659,2380.0,124130,99.78055191595058,124403,10956_20100331,0.0098,0.0008
181.0,2010-03-31,58268,MINNESOTA,10957,52254,824.0,51688,108.32652205805302,47715,10957_20100331,0.011,0.0021
1689.0,2010-03-31,515505,MINNESOTA,10958,385942,6559.0,380450,86.32856818697526,440700,10958_20100331,0.0094,0.0002
768.0,2010-03-31,232520,MICHIGAN,1095,136674,2505.0,131916,65.26779308809341,202115,1095_20100331,0.0075,0.0005
155.0,2010-03-31,50452,MINNESOTA,10960,32798,587.0,32306,82.34394514821706,39233,10960_20100331,0.0086,0.0025
733.0,2010-03-31,237942,MINNESOTA,10962,138351,3001.0,136155,67.06085740178888,203032,10962_20100331,0.0095,0.0005
289.0,2010-03-31,101023,MINNESOTA,10965,60610,1182.0,59832,71.1092095411274,84141,10965_20100331,0.0088,0.0012
277.0,2010-03-31,88061,MINNESOTA,10967,62008,1232.0,61300,84.50044111160123,72544,10967_20100331,0.0108,0.0014
122.0,2010-03-31,33609,MINNESOTA,10969,21573,459.0,21031,73.08013065536173,28778,10969_20100331,0.01,0.0034
377.0,2010-03-31,92802,MINNESOTA,10971,69798,1155.0,68701,85.83547814787977,80038,10971_20100331,0.0084,0.0012
2081.0,2010-03-31,656377,MINNESOTA,10973,550231,8490.0,537332,95.07423416983532,565171,10973_20100331,0.0098,0.0002
557.0,2010-03-31,170391,MINNESOTA,10976,85070,1943.0,83877,58.05239298197045,144485,10976_20100331,0.0081,0.0007
309.0,2010-03-31,62370,MINNESOTA,10980,45036,715.0,44612,86.76507769803762,51417,10980_20100331,0.0065,0.0019
70.0,2010-03-31,31325,MINNESOTA,10982,5985,178.0,5662,21.793687451886065,25980,10982_20100331,0.0034,0.0036
212.0,2010-03-31,85778,MINNESOTA,10984,58856,1130.0,58063,83.64377602028321,69417,10984_20100331,0.0107,0.0014
42.0,2010-03-31,20700,MINNESOTA,10986,12290,321.0,11984,64.95745026830723,18449,10986_20100331,0.0135,0.0053
283.0,2010-03-31,90581,MINNESOTA,10987,68099,1160.0,66948,90.99533796365515,73573,10987_20100331,0.0097,0.0013
4062.0,2010-03-31,1284743,MINNESOTA,10988,889338,23301.0,865349,86.68929363195852,998219,10988_20100331,0.015,0.0001
316.0,2010-03-31,119905,MINNESOTA,10989,71748,1327.0,70396,70.66736267266303,99616,10989_20100331,0.0084,0.001
166.0,2010-03-31,58528,MINNESOTA,1098,40800,731.0,40479,78.92489471221337,51288,1098_20100331,0.0097,0.0019
165.0,2010-03-31,43649,MINNESOTA,10991,29096,544.0,28632,80.48574801821556,35574,10991_20100331,0.0087,0.0028
230.0,2010-03-31,46776,MINNESOTA,10993,35485,663.0,35129,87.54890965732088,40125,10993_20100331,0.0093,0.0025
176.0,2010-03-31,159061,MINNESOTA,10998,52143,1538.0,51764,37.48705507477278,138085,10998_20100331,0.0086,0.0007
213.0,2010-03-31,62220,MINNESOTA,1099,41334,846.0,40838,76.48281674314075,53395,1099_20100331,0.0102,0.0019
598.0,2010-03-31,108156,ARKANSAS,109,70829,1621.0,69692,71.80522785579609,97057,109_20100331,0.0095,0.001
869.0,2010-03-31,493837,MISSOURI,11000,407035,6746.0,399259,91.32244731779953,437197,11000_20100331,0.0119,0.0002
563.0,2010-03-31,114429,MISSOURI,11002,82570,1408.0,81522,80.70845873594172,101008,11002_20100331,0.0074,0.001
208.0,2010-03-31,64950,MISSOURI,11003,37048,744.0,35833,68.91756741162442,51994,11003_20100331,0.0083,0.0019
130.0,2010-03-31,29004,MISSOURI,11006,16791,321.0,16517,62.26720953027218,26526,11006_20100331,0.0066,0.0037
607.0,2010-03-31,157098,MINNESOTA,1100,102017,1943.0,100428,79.57025029117443,126213,1100_20100331,0.0085,0.0008
179.0,2010-03-31,98891,MONTANA,11013,26138,995.0,25576,32.26034308779011,79280,11013_20100331,0.0083,0.0012
117.0,2010-03-31,42574,NEBRASKA,11023,16023,469.0,15673,45.82882540425159,34199,11023_20100331,0.0083,0.0029
3245.0,2010-03-31,1478897,NEW JERSEY,11035,971065,15734.0,957345,72.01353095691577,1329396,11035_20100331,0.0084,0.0001
15630.0,2010-03-31,7191170,MONTANA,1105,4478684,79863.0,4372335,75.5348535890127,5788500,1105_20100331,0.0089,0.0
33350.0,2010-03-31,18486817,NORTH CAROLINA,11063,12097859,168639.0,11962761,76.06510764098586,15727002,11063_20100331,0.0073,0.0
489.0,2010-03-31,116050,OHIO,11085,95759,1783.0,94995,89.63906581740977,105975,11085_20100331,0.0112,0.0009
8599.0,2010-03-31,3006857,ARKANSAS,110,2015473,36137.0,1975699,87.35579786432055,2261669,110_20100331,0.0092,0.0
4172.0,2010-03-31,1463016,PENNSYLVANIA,11106,1024289,17593.0,1010945,85.69051580698836,1179763,11106_20100331,0.0092,0.0001
1808.0,2010-03-31,567126,PENNSYLVANIA,11112,339401,7062.0,333698,67.1116670823043,497228,11112_20100331,0.0093,0.0002
985.0,2010-03-31,364319,PENNSYLVANIA,11113,160321,4673.0,158138,54.07314704635291,292452,11113_20100331,0.0101,0.0003
975.0,2010-03-31,359350,PENNSYLVANIA,11116,228539,4128.0,225450,70.68860642013708,318934,11116_20100331,0.0088,0.0003
9247.0,2010-03-31,4115506,PENNSYLVANIA,11124,3398403,45204.0,3335380,99.68808804787831,3345816,11124_20100331,0.0087,0.0
88.0,2010-03-31,44513,SOUTH DAKOTA,11133,32201,535.0,31700,80.55703794058601,39351,11133_20100331,0.01,0.0025
12.0,2010-03-31,10662,SOUTH DAKOTA,11136,1829,77.0,1767,20.296347346657477,8706,11136_20100331,0.0061,0.0111
49.0,2010-03-31,38677,TEXAS,11140,11486,340.0,11372,32.49235692448356,34999,11140_20100331,0.0075,0.0028
74.0,2010-03-31,47647,TEXAS,11141,21642,573.0,21566,50.58641396134359,42632,11141_20100331,0.0105,0.0023
42.0,2010-03-31,21265,TEXAS,11142,8824,315.0,8683,44.484860904759465,19519,11142_20100331,0.0128,0.005
74.0,2010-03-31,36122,TEXAS,11144,26796,460.0,26394,79.93095302989008,33021,11144_20100331,0.0107,0.003
106.0,2010-03-31,43326,MONTANA,1114,29123,598.0,28831,74.78276658107022,38553,1114_20100331,0.0114,0.0026
2706.0,2010-03-31,998118,TEXAS,11151,638215,12169.0,623826,79.10239389524378,788631,11151_20100331,0.0095,0.0001
744.0,2010-03-31,337183,TEXAS,11159,261488,4307.0,258752,99.9683194634399,258834,11159_20100331,0.0106,0.0004
397.0,2010-03-31,95656,SOUTH DAKOTA,1116,64703,1166.0,64109,84.2264993759443,76115,1116_20100331,0.008,0.0013
32.0,2010-03-31,23634,TEXAS,11175,11596,301.0,11384,60.328563857975624,18870,11175_20100331,0.0114,0.0052
336.0,2010-03-31,156222,TEXAS,11178,105096,1867.0,103888,74.6697333429167,139130,11178_20100331,0.0098,0.0007
977.0,2010-03-31,263250,SOUTH DAKOTA,1117,197722,3431.0,194905,93.82657212040688,207729,1117_20100331,0.0093,0.0005
275.0,2010-03-31,92972,TEXAS,11181,52138,1216.0,51454,60.02426448286321,85722,11181_20100331,0.0101,0.0012
387.0,2010-03-31,87020,SOUTH DAKOTA,1118,64245,1178.0,63774,88.09536965410543,72392,1118_20100331,0.0091,0.0014
1416.0,2010-03-31,328549,VIRGINIA,11200,252166,4017.0,248455,93.36412214314166,266114,11200_20100331,0.0079,0.0004
550.0,2010-03-31,136400,WASHINGTON,11207,108493,1875.0,105217,86.67825485220945,121388,11207_20100331,0.0097,0.0008
214.0,2010-03-31,79447,WISCONSIN,11225,56019,985.0,55011,82.16238014158975,66954,11225_20100331,0.0097,0.0015
668.0,2010-03-31,217140,WISCONSIN,11228,160197,2740.0,158028,91.18964084572062,173296,11228_20100331,0.0095,0.0006
780.0,2010-03-31,270235,SOUTH DAKOTA,1122,108071,3548.0,107951,46.95583712847816,229899,1122_20100331,0.0102,0.0004
230.0,2010-03-31,68578,WISCONSIN,11232,53132,925.0,52394,95.19258720930233,55040,11232_20100331,0.0101,0.0018
114.0,2010-03-31,48793,WISCONSIN,11235,14634,496.0,14384,38.518597863053316,37343,11235_20100331,0.0078,0.0026
1736.0,2010-03-31,534595,WISCONSIN,11236,494081,7324.0,486862,102.93087300395985,472999,11236_20100331,0.0105,0.0002
158.0,2010-03-31,41218,SOUTH DAKOTA,1123,28136,603.0,27684,74.43336111633909,37193,1123_20100331,0.0108,0.0026
7566.0,2010-03-31,3065123,ARKANSAS,11241,2185551,33166.0,2142706,90.60339655017128,2364929,11241_20100331,0.0084,0.0
207.0,2010-03-31,116836,ARKANSAS,11242,54537,990.0,53273,53.659347300564065,99280,11242_20100331,0.0067,0.001
528.0,2010-03-31,129239,ARKANSAS,11243,108481,2056.0,106656,98.53112355190954,108246,11243_20100331,0.0118,0.0009
333.0,2010-03-31,113066,ARKANSAS,11244,65612,1307.0,64824,70.81881247610204,91535,11244_20100331,0.0086,0.0011
284.0,2010-03-31,138753,ARKANSAS,11252,78823,1735.0,78093,80.61712209272316,96869,11252_20100331,0.0105,0.001
112.0,2010-03-31,32822,ARKANSAS,11254,13250,407.0,12986,43.53919399181922,29826,11254_20100331,0.009,0.0033
573.0,2010-03-31,106324,ARKANSAS,11256,73675,1074.0,69720,85.96900085081197,81099,11256_20100331,0.0047,0.0012
275.0,2010-03-31,63965,COLORADO,11259,54570,1212.0,53439,97.60726223310014,54749,11259_20100331,0.0146,0.0018
549.0,2010-03-31,118717,SOUTH DAKOTA,1125,85699,1750.0,84761,83.66498864870199,101310,1125_20100331,0.0101,0.001
90.0,2010-03-31,20062,COLORADO,11261,12842,290.0,12195,67.16048022910012,18158,11261_20100331,0.01,0.0052
132.0,2010-03-31,38697,COLORADO,11264,17553,455.0,17322,53.000030596946424,32683,11264_20100331,0.0083,0.003
1265.0,2010-03-31,465838,FLORIDA,11286,316971,5593.0,313057,82.75560349043461,378291,11286_20100331,0.0093,0.0003
439.0,2010-03-31,136870,GEORGIA,11295,109827,1730.0,108254,88.77426338535217,121943,11295_20100331,0.0094,0.0008
128.0,2010-03-31,32620,GEORGIA,11297,18237,369.0,18119,60.26208135164799,30067,11297_20100331,0.0074,0.0033
861.0,2010-03-31,240815,ILLINOIS,11299,189336,3233.0,185163,88.32553413758068,209637,11299_20100331,0.0098,0.0005
57.0,2010-03-31,17319,ILLINOIS,11300,11227,207.0,11112,70.54342305738955,15752,11300_20100331,0.0087,0.0063
3001.0,2010-03-31,747861,ILLINOIS,11301,536156,8557.0,527123,83.14242902208203,634000,11301_20100331,0.0074,0.0002
72.0,2010-03-31,26208,ILLINOIS,11302,8864,334.0,8796,39.87849662238745,22057,11302_20100331,0.01,0.0045
260.0,2010-03-31,199748,ILLINOIS,11306,127253,2156.0,125862,70.41624706277274,178740,11306_20100331,0.0095,0.0006
693.0,2010-03-31,232846,ILLINOIS,11307,169735,2960.0,166977,80.10333314144263,208452,11307_20100331,0.0097,0.0005
658.0,2010-03-31,238388,ILLINOIS,11310,126544,2593.0,125409,56.9740500463392,220116,11310_20100331,0.0081,0.0005
41.0,2010-03-31,23789,ILLINOIS,11311,10673,250.0,10595,53.332326588140546,19866,11311_20100331,0.0088,0.005
76.0,2010-03-31,20476,ILLINOIS,11317,12989,284.0,12756,72.34163216695968,17633,11317_20100331,0.0102,0.0056
124.0,2010-03-31,41797,ILLINOIS,11319,19602,453.0,19387,58.86800473689004,32933,11319_20100331,0.0079,0.003
153.0,2010-03-31,58647,ILLINOIS,11324,31988,588.0,31678,61.501126038673604,51508,11324_20100331,0.0074,0.0019
193.0,2010-03-31,39202,ILLINOIS,11329,25554,567.0,25030,76.26447288238879,32820,11329_20100331,0.0095,0.003
8.0,2010-03-31,7209,ILLINOIS,11331,1681,28.0,1673,27.55723933454126,6071,11331_20100331,0.0028,0.0164
107.0,2010-03-31,32655,IOWA,11343,23831,416.0,23649,92.19164197723374,25652,11343_20100331,0.0095,0.0039
534.0,2010-03-31,161662,IOWA,11347,117928,2177.0,117117,92.08397216652907,127185,11347_20100331,0.0102,0.0008
349.0,2010-03-31,125285,IOWA,11348,83551,1752.0,81838,79.42044175303754,103044,11348_20100331,0.0112,0.001
210.0,2010-03-31,105097,IOWA,11349,67325,1337.0,66163,72.59411241921858,91141,11349_20100331,0.0107,0.0011
65.0,2010-03-31,22362,IOWA,11351,5938,261.0,5856,28.789145076446587,20341,11351_20100331,0.0088,0.0048
189.0,2010-03-31,54512,IOWA,11352,36820,577.0,36391,78.73601765507692,46219,11352_20100331,0.0071,0.0021
596.0,2010-03-31,147106,IOWA,11354,98145,1790.0,96976,79.52307149827385,121947,11354_20100331,0.0081,0.0008
285.0,2010-03-31,80390,KENTUCKY,11355,52470,1054.0,51765,79.22163386489547,65342,11355_20100331,0.0096,0.0015
422.0,2010-03-31,164842,KENTUCKY,11358,127639,2173.0,123781,95.18979359561968,130036,11358_20100331,0.0106,0.0007
310.0,2010-03-31,106896,WISCONSIN,1135,65465,1405.0,63923,68.1249467132748,93832,1135_20100331,0.0102,0.001
154.0,2010-03-31,52833,KENTUCKY,11361,25712,510.0,25546,62.76195857799179,40703,11361_20100331,0.0067,0.0024
413.0,2010-03-31,140589,MICHIGAN,11401,106206,1753.0,104782,90.59406368611718,115661,11401_20100331,0.0095,0.0009
75.0,2010-03-31,35628,MICHIGAN,11404,15173,348.0,14985,47.970420641526346,31238,11404_20100331,0.0077,0.0032
2908.0,2010-03-31,811638,MICHIGAN,11405,688510,9438.0,672988,97.22829408254873,692173,11405_20100331,0.008,0.0001
1152.0,2010-03-31,322445,MICHIGAN,11406,237636,3932.0,227950,76.19872172006204,299152,11406_20100331,0.0086,0.0003
565.0,2010-03-31,236106,MICHIGAN,11407,146856,2463.0,144037,72.81362478262628,197816,11407_20100331,0.008,0.0005
231.0,2010-03-31,80326,MINNESOTA,11409,53688,1086.0,53098,72.6186080225386,73119,11409_20100331,0.0106,0.0014
151.0,2010-03-31,44837,MINNESOTA,11411,36503,660.0,36087,97.41132645899692,37046,11411_20100331,0.0114,0.0027
232.0,2010-03-31,69810,MINNESOTA,11415,49364,894.0,48594,79.66621309244717,60997,11415_20100331,0.0095,0.0016
54.0,2010-03-31,20753,MINNESOTA,11417,14556,250.0,14280,83.64083640836408,17073,11417_20100331,0.0094,0.0057
146.0,2010-03-31,93518,COLORADO,1141,51840,1162.0,50013,58.933810965909764,84863,1141_20100331,0.0109,0.0011
380.0,2010-03-31,186294,MISSISSIPPI,11423,118814,2082.0,117348,71.47564548450167,164179,11423_20100331,0.0091,0.0006
657.0,2010-03-31,211022,MISSISSIPPI,11431,145226,2606.0,143388,79.84853125435055,179575,11431_20100331,0.0092,0.0005
196.0,2010-03-31,65006,MISSISSIPPI,11432,33094,797.0,32746,56.98425128338989,57465,11432_20100331,0.0092,0.0017
1840.0,2010-03-31,485105,MISSISSIPPI,11438,329414,5452.0,325082,81.21669394026458,400265,11438_20100331,0.0074,0.0002
